client_id,rep_id,territory,drug,drug_class,month,rx_volume,target_rx,calls_made,samples_distributed
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-02-01,458,548,42,46
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-03-01,491,548,57,43
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-04-01,482,548,36,46
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-05-01,597,548,42,31
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-06-01,586,548,40,36
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-07-01,630,548,76,16
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-08-01,600,548,29,26
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-09-01,425,548,77,11
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-10-01,415,548,79,10
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-11-01,444,548,45,38
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2022-12-01,403,548,40,20
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-01-01,409,548,68,48
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-02-01,421,548,59,44
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-03-01,507,548,43,31
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-04-01,578,548,24,42
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-05-01,598,548,38,44
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-06-01,515,548,71,26
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-07-01,711,548,53,18
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-08-01,559,548,45,11
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-09-01,525,548,62,49
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-10-01,559,548,61,34
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-11-01,488,548,56,39
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2023-12-01,433,548,57,43
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-01-01,455,548,78,26
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-02-01,472,548,29,21
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-03-01,587,548,27,40
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-04-01,590,548,40,26
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-05-01,680,548,25,17
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-06-01,684,548,44,27
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-07-01,546,548,45,35
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-08-01,592,548,66,41
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-09-01,574,548,42,35
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-10-01,524,548,40,31
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-11-01,445,548,67,17
CLT001,REP05,TER-N2,Amlodipine,Cardiovascular,2024-12-01,518,548,69,32
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-01-01,592,704,37,48
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-02-01,633,704,36,23
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-03-01,609,704,79,43
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-04-01,770,704,22,46
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-05-01,624,704,42,48
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-06-01,883,704,34,13
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-07-01,749,704,37,42
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-08-01,818,704,35,11
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-09-01,746,704,54,48
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-10-01,659,704,65,38
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-11-01,594,704,72,25
CLT001,REP05,TER-N2,Pantoprazole,GI,2022-12-01,677,704,75,19
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-01-01,613,704,39,14
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-02-01,633,704,20,39
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-03-01,726,704,75,39
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-04-01,776,704,69,13
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-05-01,872,704,67,10
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-06-01,956,704,72,24
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-07-01,706,704,43,13
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-08-01,722,704,31,46
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-09-01,805,704,65,33
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-10-01,682,704,30,22
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-11-01,647,704,48,19
CLT001,REP05,TER-N2,Pantoprazole,GI,2023-12-01,609,704,62,43
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-01-01,639,704,77,12
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-02-01,700,704,75,15
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-03-01,798,704,42,18
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-04-01,907,704,54,29
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-05-01,973,704,36,33
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-06-01,853,704,22,41
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-07-01,1039,704,66,34
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-08-01,798,704,28,13
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-09-01,734,704,60,12
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-10-01,741,704,78,37
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-11-01,657,704,53,21
CLT001,REP05,TER-N2,Pantoprazole,GI,2024-12-01,676,704,61,18
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-01-01,539,725,43,24
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-02-01,623,725,57,17
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-03-01,659,725,37,15
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-04-01,731,725,56,22
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-05-01,822,725,22,49
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-06-01,786,725,53,49
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-07-01,672,725,25,33
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-08-01,767,725,38,25
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-09-01,743,725,78,22
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-10-01,664,725,62,34
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-11-01,562,725,24,40
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2022-12-01,624,725,42,19
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-01-01,586,725,58,40
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-02-01,688,725,37,45
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-03-01,800,725,31,48
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-04-01,789,725,21,41
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-05-01,795,725,60,26
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-06-01,790,725,59,40
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-07-01,804,725,38,39
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-08-01,794,725,26,19
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-09-01,800,725,47,24
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-10-01,666,725,49,46
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-11-01,619,725,46,26
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2023-12-01,640,725,31,31
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-01-01,635,725,41,35
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-02-01,794,725,75,27
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-03-01,773,725,26,38
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-04-01,777,725,30,42
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-05-01,847,725,70,20
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-06-01,732,725,77,32
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-07-01,746,725,48,13
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-08-01,798,725,36,44
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-09-01,695,725,74,38
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-10-01,706,725,48,20
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-11-01,737,725,46,12
CLT001,REP05,TER-N2,Atorvastatin,Cardiovascular,2024-12-01,733,725,36,37
CLT001,REP10,TER-E1,Sertraline,CNS,2022-01-01,187,258,78,10
CLT001,REP10,TER-E1,Sertraline,CNS,2022-02-01,231,258,77,47
CLT001,REP10,TER-E1,Sertraline,CNS,2022-03-01,210,258,68,34
CLT001,REP10,TER-E1,Sertraline,CNS,2022-04-01,228,258,43,21
CLT001,REP10,TER-E1,Sertraline,CNS,2022-05-01,231,258,46,17
CLT001,REP10,TER-E1,Sertraline,CNS,2022-06-01,314,258,79,34
CLT001,REP10,TER-E1,Sertraline,CNS,2022-07-01,264,258,34,36
CLT001,REP10,TER-E1,Sertraline,CNS,2022-08-01,254,258,65,16
CLT001,REP10,TER-E1,Sertraline,CNS,2022-09-01,212,258,72,33
CLT001,REP10,TER-E1,Sertraline,CNS,2022-10-01,219,258,79,12
CLT001,REP10,TER-E1,Sertraline,CNS,2022-11-01,199,258,49,23
CLT001,REP10,TER-E1,Sertraline,CNS,2022-12-01,176,258,26,26
CLT001,REP10,TER-E1,Sertraline,CNS,2023-01-01,180,258,28,47
CLT001,REP10,TER-E1,Sertraline,CNS,2023-02-01,228,258,67,31
CLT001,REP10,TER-E1,Sertraline,CNS,2023-03-01,206,258,43,17
CLT001,REP10,TER-E1,Sertraline,CNS,2023-04-01,266,258,30,22
CLT001,REP10,TER-E1,Sertraline,CNS,2023-05-01,267,258,49,27
CLT001,REP10,TER-E1,Sertraline,CNS,2023-06-01,249,258,65,40
CLT001,REP10,TER-E1,Sertraline,CNS,2023-07-01,291,258,44,42
CLT001,REP10,TER-E1,Sertraline,CNS,2023-08-01,286,258,79,47
CLT001,REP10,TER-E1,Sertraline,CNS,2023-09-01,248,258,70,33
CLT001,REP10,TER-E1,Sertraline,CNS,2023-10-01,234,258,60,26
CLT001,REP10,TER-E1,Sertraline,CNS,2023-11-01,216,258,34,25
CLT001,REP10,TER-E1,Sertraline,CNS,2023-12-01,194,258,73,31
CLT001,REP10,TER-E1,Sertraline,CNS,2024-01-01,204,258,59,41
CLT001,REP10,TER-E1,Sertraline,CNS,2024-02-01,208,258,69,42
CLT001,REP10,TER-E1,Sertraline,CNS,2024-03-01,232,258,32,39
CLT001,REP10,TER-E1,Sertraline,CNS,2024-04-01,270,258,52,22
CLT001,REP10,TER-E1,Sertraline,CNS,2024-05-01,280,258,21,47
CLT001,REP10,TER-E1,Sertraline,CNS,2024-06-01,273,258,58,35
CLT001,REP10,TER-E1,Sertraline,CNS,2024-07-01,309,258,53,49
CLT001,REP10,TER-E1,Sertraline,CNS,2024-08-01,288,258,30,12
CLT001,REP10,TER-E1,Sertraline,CNS,2024-09-01,260,258,28,48
CLT001,REP10,TER-E1,Sertraline,CNS,2024-10-01,254,258,50,41
CLT001,REP10,TER-E1,Sertraline,CNS,2024-11-01,231,258,27,37
CLT001,REP10,TER-E1,Sertraline,CNS,2024-12-01,217,258,39,16
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-01-01,636,768,45,12
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-02-01,624,768,60,23
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-03-01,633,768,64,28
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-04-01,693,768,74,45
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-05-01,796,768,72,41
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-06-01,802,768,70,27
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-07-01,800,768,78,12
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-08-01,618,768,47,19
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-09-01,612,768,73,24
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-10-01,614,768,52,16
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-11-01,656,768,50,33
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2022-12-01,587,768,39,46
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-01-01,549,768,39,33
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-02-01,574,768,69,41
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-03-01,684,768,53,45
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-04-01,768,768,21,24
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-05-01,795,768,61,21
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-06-01,883,768,22,27
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-07-01,903,768,54,35
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-08-01,826,768,27,45
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-09-01,745,768,64,23
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-10-01,659,768,75,48
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-11-01,697,768,25,26
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2023-12-01,539,768,78,34
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-01-01,577,768,59,21
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-02-01,751,768,75,45
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-03-01,744,768,30,19
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-04-01,837,768,22,23
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-05-01,811,768,31,39
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-06-01,734,768,60,10
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-07-01,1009,768,31,10
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-08-01,737,768,76,29
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-09-01,852,768,66,46
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-10-01,620,768,31,46
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-11-01,710,768,75,37
CLT001,REP10,TER-E1,Amlodipine,Cardiovascular,2024-12-01,711,768,66,24
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-01-01,391,420,56,29
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-02-01,419,420,45,38
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-03-01,411,420,56,14
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-04-01,518,420,52,23
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-05-01,484,420,69,33
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-06-01,601,420,78,43
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-07-01,461,420,62,32
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-08-01,523,420,63,47
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-09-01,511,420,61,17
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-10-01,400,420,69,30
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-11-01,422,420,51,47
CLT001,REP10,TER-E1,Pantoprazole,GI,2022-12-01,384,420,24,31
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-01-01,443,420,74,35
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-02-01,401,420,62,19
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-03-01,490,420,68,21
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-04-01,529,420,46,17
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-05-01,578,420,33,14
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-06-01,570,420,60,35
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-07-01,512,420,25,18
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-08-01,513,420,52,34
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-09-01,510,420,32,40
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-10-01,477,420,60,20
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-11-01,428,420,65,13
CLT001,REP10,TER-E1,Pantoprazole,GI,2023-12-01,461,420,57,28
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-01-01,461,420,60,32
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-02-01,496,420,38,20
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-03-01,450,420,26,34
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-04-01,511,420,40,24
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-05-01,644,420,34,30
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-06-01,670,420,38,38
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-07-01,514,420,68,44
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-08-01,547,420,63,47
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-09-01,531,420,65,23
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-10-01,459,420,29,11
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-11-01,377,420,45,17
CLT001,REP10,TER-E1,Pantoprazole,GI,2024-12-01,426,420,67,11
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-01-01,575,766,34,45
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-02-01,552,766,34,32
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-03-01,694,766,78,30
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-04-01,764,766,42,25
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-05-01,802,766,44,45
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-06-01,790,766,30,24
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-07-01,757,766,38,43
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-08-01,647,766,33,13
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-09-01,634,766,46,38
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-10-01,584,766,66,37
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-11-01,507,766,55,39
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2022-12-01,607,766,37,11
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-01-01,575,766,44,39
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-02-01,564,766,30,16
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-03-01,647,766,32,40
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-04-01,791,766,26,45
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-05-01,747,766,73,10
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-06-01,808,766,63,22
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-07-01,885,766,41,37
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-08-01,795,766,28,35
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-09-01,750,766,77,17
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-10-01,600,766,43,25
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-11-01,551,766,23,33
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2023-12-01,640,766,38,45
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-01-01,732,766,37,28
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-02-01,637,766,55,19
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-03-01,872,766,66,44
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-04-01,721,766,63,43
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-05-01,1011,766,41,46
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-06-01,732,766,34,44
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-07-01,917,766,29,18
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-08-01,958,766,33,22
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-09-01,755,766,21,44
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-10-01,852,766,26,30
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-11-01,634,766,58,20
CLT001,REP10,TER-E1,Atorvastatin,Cardiovascular,2024-12-01,754,766,58,33
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-01-01,342,462,77,12
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-02-01,424,462,41,15
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-03-01,430,462,57,26
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-04-01,450,462,54,43
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-05-01,419,462,41,45
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-06-01,482,462,24,22
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-07-01,554,462,74,25
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-08-01,506,462,61,39
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-09-01,505,462,36,25
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-10-01,406,462,31,17
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-11-01,376,462,59,14
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2022-12-01,343,462,39,49
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-01-01,373,462,49,30
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-02-01,451,462,39,15
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-03-01,491,462,51,42
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-04-01,470,462,72,25
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-05-01,473,462,33,45
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-06-01,538,462,52,32
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-07-01,497,462,40,11
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-08-01,453,462,46,18
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-09-01,523,462,42,35
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-10-01,441,462,23,27
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-11-01,444,462,62,24
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2023-12-01,409,462,41,46
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-01-01,420,462,68,47
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-02-01,359,462,37,44
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-03-01,501,462,33,15
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-04-01,609,462,22,25
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-05-01,580,462,34,30
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-06-01,543,462,54,11
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-07-01,540,462,33,29
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-08-01,511,462,37,19
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-09-01,490,462,73,42
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-10-01,471,462,55,40
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-11-01,525,462,73,12
CLT002,REP09,TER-E1,Levothyroxine,Endocrine,2024-12-01,419,462,54,15
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-01-01,194,246,23,34
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-02-01,191,246,34,13
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-03-01,231,246,50,23
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-04-01,226,246,39,27
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-05-01,274,246,51,38
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-06-01,255,246,62,11
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-07-01,241,246,70,14
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-08-01,258,246,38,43
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-09-01,221,246,30,40
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-10-01,216,246,75,24
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-11-01,195,246,35,25
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2022-12-01,196,246,79,42
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-01-01,210,246,36,46
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-02-01,221,246,58,38
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-03-01,250,246,58,46
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-04-01,307,246,71,44
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-05-01,248,246,33,16
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-06-01,240,246,56,31
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-07-01,271,246,57,24
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-08-01,242,246,40,19
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-09-01,227,246,24,10
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-10-01,240,246,32,30
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-11-01,224,246,72,27
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2023-12-01,231,246,56,41
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-01-01,201,246,79,20
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-02-01,233,246,40,35
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-03-01,269,246,54,38
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-04-01,247,246,71,38
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-05-01,323,246,32,26
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-06-01,291,246,75,18
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-07-01,287,246,69,49
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-08-01,270,246,40,37
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-09-01,290,246,78,31
CLT002,REP09,TER-E1,Losartan,Cardiovascular,2024-10-01,265,246,27,24
